time,Num arrivals,Queue length,Available agents,num_completed,total_wait,abandon,is_cycle_start,cycle
82,1,0,36,1.0,0.0,0.0,False,0
83,0,0,36,0.0,0.0,0.0,False,0
84,0,0,36,0.0,0.0,0.0,False,0
85,0,0,36,0.0,0.0,0.0,False,0
86,0,0,36,0.0,0.0,0.0,False,0
87,1,0,36,1.0,0.0,0.0,False,0
88,2,0,35,2.0,0.0,0.0,False,0
89,0,0,35,0.0,0.0,0.0,False,0
90,0,0,35,0.0,0.0,0.0,False,0
91,0,0,35,0.0,0.0,0.0,False,0
92,0,0,35,0.0,0.0,0.0,False,0
93,1,0,34,1.0,0.0,0.0,False,0
94,0,0,35,0.0,0.0,0.0,False,0
95,0,0,35,0.0,0.0,0.0,False,0
96,0,0,35,0.0,0.0,0.0,False,0
97,2,0,33,2.0,0.0,0.0,False,0
98,0,0,33,0.0,0.0,0.0,False,0
99,0,0,33,0.0,0.0,0.0,False,0
100,0,0,33,0.0,0.0,0.0,False,0
101,0,0,33,0.0,0.0,0.0,False,0
102,1,0,33,1.0,0.0,0.0,False,0
103,0,0,33,0.0,0.0,0.0,False,0
104,0,0,33,0.0,0.0,0.0,False,0
105,0,0,33,0.0,0.0,0.0,False,0
106,1,0,32,1.0,0.0,0.0,False,0
107,1,0,31,1.0,0.0,0.0,False,0
108,0,0,31,0.0,0.0,0.0,False,0
109,0,0,31,0.0,0.0,0.0,False,0
110,0,0,31,0.0,0.0,0.0,False,0
111,0,0,31,0.0,0.0,0.0,False,0
112,0,0,32,0.0,0.0,0.0,False,0
113,1,0,31,1.0,0.0,0.0,False,0
114,1,0,30,1.0,0.0,0.0,False,0
115,1,0,29,1.0,0.0,0.0,False,0
116,0,0,30,0.0,0.0,0.0,False,0
117,0,0,30,0.0,0.0,0.0,False,0
118,0,0,30,0.0,0.0,0.0,False,0
119,1,0,29,1.0,0.0,0.0,False,0
120,0,0,29,0.0,0.0,0.0,False,0
121,0,0,29,0.0,0.0,0.0,False,0
122,0,0,29,0.0,0.0,0.0,False,0
123,0,0,29,0.0,0.0,0.0,False,0
124,0,0,29,0.0,0.0,0.0,False,0
125,0,0,30,0.0,0.0,0.0,False,0
126,2,0,28,2.0,0.0,0.0,False,0
127,0,0,28,0.0,0.0,0.0,False,0
128,0,0,29,0.0,0.0,0.0,False,0
129,0,0,29,0.0,0.0,0.0,False,0
130,1,0,28,1.0,0.0,0.0,False,0
131,0,0,28,0.0,0.0,0.0,False,0
132,0,0,28,0.0,0.0,0.0,False,0
133,0,0,29,0.0,0.0,0.0,False,0
134,1,0,28,1.0,0.0,0.0,False,0
135,0,0,28,0.0,0.0,0.0,False,0
136,4,0,24,4.0,0.0,0.0,False,0
137,0,0,24,0.0,0.0,0.0,False,0
138,0,0,25,0.0,0.0,0.0,False,0
139,1,0,24,1.0,0.0,0.0,False,0
140,0,0,24,0.0,0.0,0.0,False,0
141,1,0,23,1.0,0.0,0.0,False,0
142,1,0,22,1.0,0.0,0.0,False,0
143,1,0,21,1.0,0.0,0.0,False,0
144,0,0,21,0.0,0.0,0.0,False,0
145,0,0,21,0.0,0.0,0.0,False,0
146,0,0,21,0.0,0.0,0.0,False,0
147,0,0,21,0.0,0.0,0.0,False,0
148,0,0,21,0.0,0.0,0.0,False,0
149,0,0,21,0.0,0.0,0.0,False,0
150,0,0,21,0.0,0.0,0.0,False,0
151,1,0,21,1.0,0.0,0.0,False,0
152,0,0,21,0.0,0.0,0.0,False,0
153,0,0,21,0.0,0.0,0.0,False,0
154,1,0,21,1.0,0.0,0.0,False,0
155,0,0,22,0.0,0.0,0.0,False,0
156,0,0,22,0.0,0.0,0.0,False,0
157,0,0,22,0.0,0.0,0.0,False,0
158,0,0,23,0.0,0.0,0.0,False,0
159,1,0,22,1.0,0.0,0.0,False,0
160,0,0,22,0.0,0.0,0.0,False,0
161,0,0,23,0.0,0.0,0.0,False,0
162,0,0,23,0.0,0.0,0.0,False,0
163,0,0,24,0.0,0.0,0.0,False,0
164,0,0,24,0.0,0.0,0.0,False,0
165,0,0,25,0.0,0.0,0.0,False,0
166,1,0,24,1.0,0.0,0.0,False,0
167,0,0,24,0.0,0.0,0.0,False,0
168,0,0,24,0.0,0.0,0.0,False,0
169,0,0,24,0.0,0.0,0.0,False,0
170,0,0,24,0.0,0.0,0.0,False,0
171,1,0,24,1.0,0.0,0.0,False,0
172,1,0,23,1.0,0.0,0.0,False,0
173,1,0,22,1.0,0.0,0.0,False,0
174,0,0,23,0.0,0.0,0.0,False,0
175,0,0,23,0.0,0.0,0.0,False,0
176,0,0,23,0.0,0.0,0.0,False,0
177,0,0,23,0.0,0.0,0.0,False,0
178,2,0,21,2.0,0.0,0.0,False,0
179,0,0,21,0.0,0.0,0.0,False,0
180,2,0,19,2.0,0.0,0.0,False,0
181,1,0,18,1.0,0.0,0.0,False,0
182,0,0,18,0.0,0.0,0.0,False,0
183,1,0,17,1.0,0.0,0.0,False,0
184,1,0,16,1.0,0.0,0.0,False,0
185,0,0,17,0.0,0.0,0.0,False,0
186,0,0,17,0.0,0.0,0.0,False,0
187,0,0,17,0.0,0.0,0.0,False,0
188,0,0,19,0.0,0.0,0.0,False,0
189,0,0,19,0.0,0.0,0.0,False,0
190,0,0,19,0.0,0.0,0.0,False,0
191,0,0,20,0.0,0.0,0.0,False,0
192,0,0,21,0.0,0.0,0.0,False,0
193,0,0,21,0.0,0.0,0.0,False,0
194,1,0,20,1.0,0.0,0.0,False,0
195,0,0,20,0.0,0.0,0.0,False,0
196,1,0,19,1.0,0.0,0.0,False,0
197,1,0,18,1.0,0.0,0.0,False,0
198,0,0,18,0.0,0.0,0.0,False,0
199,0,0,18,0.0,0.0,0.0,False,0
200,2,0,16,2.0,0.0,0.0,False,0
201,2,0,14,2.0,0.0,0.0,False,0
202,0,0,14,0.0,0.0,0.0,False,0
203,1,0,14,1.0,0.0,0.0,False,0
204,0,0,15,0.0,0.0,0.0,False,0
205,0,0,15,0.0,0.0,0.0,False,0
206,1,0,14,1.0,0.0,0.0,False,0
207,1,0,13,1.0,0.0,0.0,False,0
208,1,0,12,1.0,0.0,0.0,False,0
209,0,0,12,0.0,0.0,0.0,False,0
210,0,0,12,0.0,0.0,0.0,False,0
211,2,0,10,2.0,0.0,0.0,False,0
212,0,0,10,0.0,0.0,0.0,False,0
213,0,0,10,0.0,0.0,0.0,False,0
214,0,0,10,0.0,0.0,0.0,False,0
215,0,0,10,0.0,0.0,0.0,False,0
216,2,0,8,2.0,0.0,0.0,False,0
217,0,0,8,0.0,0.0,0.0,False,0
218,0,0,8,0.0,0.0,0.0,False,0
219,1,0,8,1.0,0.0,0.0,False,0
220,0,0,8,0.0,0.0,0.0,False,0
221,1,0,7,1.0,0.0,0.0,False,0
222,0,0,7,0.0,0.0,0.0,False,0
223,0,0,8,0.0,0.0,0.0,False,0
224,1,0,7,1.0,0.0,0.0,False,0
225,0,0,7,0.0,0.0,0.0,False,0
226,0,0,7,0.0,0.0,0.0,False,0
227,0,0,7,0.0,0.0,0.0,False,0
228,1,0,8,1.0,0.0,0.0,False,0
229,0,0,8,0.0,0.0,0.0,False,0
230,0,0,8,0.0,0.0,0.0,False,0
231,0,0,8,0.0,0.0,0.0,False,0
232,0,0,8,0.0,0.0,0.0,False,0
233,0,0,8,0.0,0.0,0.0,False,0
234,0,0,10,0.0,0.0,0.0,False,0
235,0,0,10,0.0,0.0,0.0,False,0
236,1,0,10,1.0,0.0,0.0,False,0
237,1,0,9,1.0,0.0,0.0,False,0
238,0,0,9,0.0,0.0,0.0,False,0
239,0,0,9,0.0,0.0,0.0,False,0
240,0,0,9,0.0,0.0,0.0,False,0
241,0,0,9,0.0,0.0,0.0,False,0
242,0,0,9,0.0,0.0,0.0,False,0
243,0,0,9,0.0,0.0,0.0,False,0
244,0,0,9,0.0,0.0,0.0,False,0
245,1,0,8,1.0,0.0,0.0,False,0
246,1,0,7,1.0,0.0,0.0,False,0
247,0,0,7,0.0,0.0,0.0,False,0
248,0,0,8,0.0,0.0,0.0,False,0
249,0,0,9,0.0,0.0,0.0,False,0
250,0,0,10,0.0,0.0,0.0,False,0
251,1,0,11,1.0,0.0,0.0,False,0
252,0,0,11,0.0,0.0,0.0,False,0
253,2,0,10,2.0,0.0,0.0,False,0
254,0,0,10,0.0,0.0,0.0,False,0
255,0,0,12,0.0,0.0,0.0,False,0
256,0,0,12,0.0,0.0,0.0,False,0
257,0,0,12,0.0,0.0,0.0,False,0
258,0,0,14,0.0,0.0,0.0,False,0
259,0,0,14,0.0,0.0,0.0,False,0
260,1,0,13,1.0,0.0,0.0,False,0
261,1,0,12,1.0,0.0,0.0,False,0
262,0,0,12,0.0,0.0,0.0,False,0
263,0,0,12,0.0,0.0,0.0,False,0
264,0,0,13,0.0,0.0,0.0,False,0
265,1,0,13,1.0,0.0,0.0,False,0
266,0,0,13,0.0,0.0,0.0,False,0
267,0,0,13,0.0,0.0,0.0,False,0
268,0,0,13,0.0,0.0,0.0,False,0
269,0,0,13,0.0,0.0,0.0,False,0
270,0,0,13,0.0,0.0,0.0,False,0
271,0,0,13,0.0,0.0,0.0,False,0
272,1,0,13,1.0,0.0,0.0,False,0
273,0,0,13,0.0,0.0,0.0,False,0
274,0,0,14,0.0,0.0,0.0,False,0
275,1,0,14,1.0,0.0,0.0,False,0
276,1,0,13,1.0,0.0,0.0,False,0
277,0,0,13,0.0,0.0,0.0,False,0
278,0,0,14,0.0,0.0,0.0,False,0
279,2,0,12,2.0,0.0,0.0,False,0
280,0,0,13,0.0,0.0,0.0,False,0
281,0,0,14,0.0,0.0,0.0,False,0
282,1,0,13,1.0,0.0,0.0,False,0
283,0,0,14,0.0,0.0,0.0,False,0
284,1,0,13,1.0,0.0,0.0,False,0
285,0,0,13,0.0,0.0,0.0,False,0
286,0,0,13,0.0,0.0,0.0,False,0
287,1,0,12,1.0,0.0,0.0,False,0
288,0,0,13,0.0,0.0,0.0,False,0
289,0,0,13,0.0,0.0,0.0,False,0
290,0,0,13,0.0,0.0,0.0,False,0
291,1,0,12,1.0,0.0,0.0,False,0
292,1,0,11,1.0,0.0,0.0,False,0
293,0,0,11,0.0,0.0,0.0,False,0
294,0,0,11,0.0,0.0,0.0,False,0
295,1,0,10,1.0,0.0,0.0,False,0
296,0,0,10,0.0,0.0,0.0,False,0
297,0,0,10,0.0,0.0,0.0,False,0
298,2,0,9,2.0,0.0,0.0,False,0
299,1,0,9,1.0,0.0,0.0,False,0
300,0,0,9,0.0,0.0,0.0,False,0
301,0,0,10,0.0,0.0,0.0,False,0
302,0,0,10,0.0,0.0,0.0,False,0
303,0,0,10,0.0,0.0,0.0,False,0
304,0,0,10,0.0,0.0,0.0,False,0
305,0,0,10,0.0,0.0,0.0,False,0
306,0,0,10,0.0,0.0,0.0,False,0
307,0,0,10,0.0,0.0,0.0,False,0
308,0,0,11,0.0,0.0,0.0,False,0
309,0,0,11,0.0,0.0,0.0,False,0
310,1,0,10,1.0,0.0,0.0,False,0
311,0,0,11,0.0,0.0,0.0,False,0
312,0,0,12,0.0,0.0,0.0,False,0
313,0,0,12,0.0,0.0,0.0,False,0
314,0,0,12,0.0,0.0,0.0,False,0
315,0,0,12,0.0,0.0,0.0,False,0
316,0,0,12,0.0,0.0,0.0,False,0
317,1,0,11,1.0,0.0,0.0,False,0
318,0,0,12,0.0,0.0,0.0,False,0
319,0,0,12,0.0,0.0,0.0,False,0
320,0,0,12,0.0,0.0,0.0,False,0
321,0,0,12,0.0,0.0,0.0,False,0
322,1,0,11,1.0,0.0,0.0,False,0
323,0,0,12,0.0,0.0,0.0,False,0
324,0,0,12,0.0,0.0,0.0,False,0
325,1,0,11,1.0,0.0,0.0,False,0
326,1,0,10,1.0,0.0,0.0,False,0
327,1,0,9,1.0,0.0,0.0,False,0
328,0,0,10,0.0,0.0,0.0,False,0
329,0,0,10,0.0,0.0,0.0,False,0
330,1,0,11,1.0,0.0,0.0,False,0
331,0,0,11,0.0,0.0,0.0,False,0
332,0,0,12,0.0,0.0,0.0,False,0
333,0,0,12,0.0,0.0,0.0,False,0
334,0,0,13,0.0,0.0,0.0,False,0
335,0,0,13,0.0,0.0,0.0,False,0
336,0,0,14,0.0,0.0,0.0,False,0
337,0,0,16,0.0,0.0,0.0,False,0
338,1,0,15,1.0,0.0,0.0,False,0
339,0,0,15,0.0,0.0,0.0,False,0
340,0,0,15,0.0,0.0,0.0,False,0
341,0,0,15,0.0,0.0,0.0,False,0
342,0,0,15,0.0,0.0,0.0,False,0
343,0,0,15,0.0,0.0,0.0,False,0
344,0,0,15,0.0,0.0,0.0,False,0
345,2,0,13,2.0,0.0,0.0,False,0
346,0,0,14,0.0,0.0,0.0,False,0
347,0,0,14,0.0,0.0,0.0,False,0
348,0,0,15,0.0,0.0,0.0,False,0
349,0,0,15,0.0,0.0,0.0,False,0
350,0,0,15,0.0,0.0,0.0,False,0
351,0,0,15,0.0,0.0,0.0,False,0
352,0,0,15,0.0,0.0,0.0,False,0
353,1,0,15,1.0,0.0,0.0,False,0
354,0,0,15,0.0,0.0,0.0,False,0
355,0,0,15,0.0,0.0,0.0,False,0
356,0,0,15,0.0,0.0,0.0,False,0
357,0,0,15,0.0,0.0,0.0,False,0
358,0,0,15,0.0,0.0,0.0,False,0
359,0,0,15,0.0,0.0,0.0,False,0
360,0,0,15,0.0,0.0,0.0,False,0
361,0,0,15,0.0,0.0,0.0,False,0
362,0,0,16,0.0,0.0,0.0,False,0
363,1,0,15,1.0,0.0,0.0,False,0
364,1,0,14,1.0,0.0,0.0,False,0
365,0,0,14,0.0,0.0,0.0,False,0
366,0,0,14,0.0,0.0,0.0,False,0
367,0,0,14,0.0,0.0,0.0,False,0
368,0,0,14,0.0,0.0,0.0,False,0
369,0,0,14,0.0,0.0,0.0,False,0
370,1,0,13,1.0,0.0,0.0,False,0
371,1,0,12,1.0,0.0,0.0,False,0
372,0,0,12,0.0,0.0,0.0,False,0
373,0,0,12,0.0,0.0,0.0,False,0
374,0,0,12,0.0,0.0,0.0,False,0
375,0,0,12,0.0,0.0,0.0,False,0
376,0,0,12,0.0,0.0,0.0,False,0
377,0,0,12,0.0,0.0,0.0,False,0
378,0,0,12,0.0,0.0,0.0,False,0
379,1,0,11,1.0,0.0,0.0,False,0
380,0,0,11,0.0,0.0,0.0,False,0
381,0,0,11,0.0,0.0,0.0,False,0
382,1,0,10,1.0,0.0,0.0,False,0
383,0,0,11,0.0,0.0,0.0,False,0
384,0,0,11,0.0,0.0,0.0,False,0
385,2,0,9,2.0,0.0,0.0,False,0
386,0,0,9,0.0,0.0,0.0,False,0
387,1,0,9,1.0,0.0,0.0,False,0
388,0,0,9,0.0,0.0,0.0,False,0
389,0,0,10,0.0,0.0,0.0,False,0
390,0,0,10,0.0,0.0,0.0,False,0
391,1,0,9,1.0,0.0,0.0,False,0
392,1,0,9,1.0,0.0,0.0,False,0
393,0,0,10,0.0,0.0,0.0,False,0
394,0,0,10,0.0,0.0,0.0,False,0
395,0,0,10,0.0,0.0,0.0,False,0
396,0,0,10,0.0,0.0,0.0,False,0
397,1,0,10,1.0,0.0,0.0,False,0
398,0,0,10,0.0,0.0,0.0,False,0
399,0,0,10,0.0,0.0,0.0,False,0
400,0,0,11,0.0,0.0,0.0,False,0
401,0,0,11,0.0,0.0,0.0,False,0
402,0,0,11,0.0,0.0,0.0,False,0
403,1,0,10,1.0,0.0,0.0,False,0
404,0,0,10,0.0,0.0,0.0,False,0
405,1,0,9,1.0,0.0,0.0,False,0
406,0,0,9,0.0,0.0,0.0,False,0
407,0,0,9,0.0,0.0,0.0,False,0
408,0,0,9,0.0,0.0,0.0,False,0
409,0,0,9,0.0,0.0,0.0,False,0
410,1,0,8,1.0,0.0,0.0,False,0
411,0,0,8,0.0,0.0,0.0,False,0
412,0,0,8,0.0,0.0,0.0,False,0
413,0,0,8,0.0,0.0,0.0,False,0
414,1,0,7,1.0,0.0,0.0,False,0
415,0,0,7,0.0,0.0,0.0,False,0
416,0,0,7,0.0,0.0,0.0,False,0
417,0,0,7,0.0,0.0,0.0,False,0
418,0,0,7,0.0,0.0,0.0,False,0
419,0,0,7,0.0,0.0,0.0,False,0
420,0,0,8,0.0,0.0,0.0,False,0
421,1,0,8,1.0,0.0,0.0,False,0
422,1,0,7,1.0,0.0,0.0,False,0
423,0,0,7,0.0,0.0,0.0,False,0
424,0,0,7,0.0,0.0,0.0,False,0
425,1,0,6,1.0,0.0,0.0,False,0
426,0,0,6,0.0,0.0,0.0,False,0
427,1,0,5,1.0,0.0,0.0,False,0
428,3,0,2,3.0,0.0,0.0,False,0
429,0,0,3,0.0,0.0,0.0,False,0
430,0,0,3,0.0,0.0,0.0,False,0
431,0,0,3,0.0,0.0,0.0,False,0
432,0,0,3,0.0,0.0,0.0,False,0
433,1,0,4,1.0,0.0,0.0,False,0
434,0,0,4,0.0,0.0,0.0,False,0
435,0,0,4,0.0,0.0,0.0,False,0
436,0,0,4,0.0,0.0,0.0,False,0
437,1,0,3,1.0,0.0,0.0,False,0
438,0,0,3,0.0,0.0,0.0,False,0
439,0,0,5,0.0,0.0,0.0,False,0
440,2,0,5,2.0,0.0,0.0,False,0
441,0,0,5,0.0,0.0,0.0,False,0
442,1,0,4,1.0,0.0,0.0,False,0
443,0,0,5,0.0,0.0,0.0,False,0
444,0,0,6,0.0,0.0,0.0,False,0
445,0,0,6,0.0,0.0,0.0,False,0
446,1,0,7,1.0,0.0,0.0,False,0
447,0,0,7,0.0,0.0,0.0,False,0
448,1,0,6,1.0,0.0,0.0,False,0
449,0,0,6,0.0,0.0,0.0,False,0
450,0,0,6,0.0,0.0,0.0,False,0
451,0,0,7,0.0,0.0,0.0,False,0
452,0,0,8,0.0,0.0,0.0,False,0
453,1,0,8,1.0,0.0,0.0,False,0
454,0,0,9,0.0,0.0,0.0,False,0
455,2,0,7,2.0,0.0,0.0,False,0
456,0,0,7,0.0,0.0,0.0,False,0
457,0,0,7,0.0,0.0,0.0,False,0
458,0,0,7,0.0,0.0,0.0,False,0
459,0,0,7,0.0,0.0,0.0,False,0
460,0,0,7,0.0,0.0,0.0,False,0
461,0,0,8,0.0,0.0,0.0,False,0
462,0,0,8,0.0,0.0,0.0,False,0
463,0,0,8,0.0,0.0,0.0,False,0
464,0,0,8,0.0,0.0,0.0,False,0
465,1,0,7,1.0,0.0,0.0,False,0
466,0,0,7,0.0,0.0,0.0,False,0
467,1,0,6,1.0,0.0,0.0,False,0
468,1,0,6,1.0,0.0,0.0,False,0
469,0,0,6,0.0,0.0,0.0,False,0
470,1,0,5,1.0,0.0,0.0,False,0
471,0,0,5,0.0,0.0,0.0,False,0
472,0,0,5,0.0,0.0,0.0,False,0
473,1,0,4,1.0,0.0,0.0,False,0
474,0,0,5,0.0,0.0,0.0,False,0
475,0,0,5,0.0,0.0,0.0,False,0
476,0,0,5,0.0,0.0,0.0,False,0
477,0,0,6,0.0,0.0,0.0,False,0
478,0,0,6,0.0,0.0,0.0,False,0
479,0,0,6,0.0,0.0,0.0,False,0
480,0,0,6,0.0,0.0,0.0,False,0
481,0,0,6,0.0,0.0,0.0,False,0
482,1,0,5,1.0,0.0,0.0,False,0
483,0,0,5,0.0,0.0,0.0,False,0
484,1,0,4,1.0,0.0,0.0,False,0
485,0,0,5,0.0,0.0,0.0,False,0
486,1,0,4,1.0,0.0,0.0,False,0
487,5,1,0,4.0,0.0,0.0,False,0
488,0,0,0,1.0,1.0,0.0,False,0
489,0,0,0,0.0,0.0,0.0,True,1
490,0,0,1,0.0,0.0,0.0,False,1
491,0,0,1,0.0,0.0,0.0,False,1
492,0,0,1,0.0,0.0,0.0,False,1
493,1,0,0,1.0,0.0,0.0,False,1
494,1,0,0,1.0,0.0,0.0,False,1
495,0,0,0,0.0,0.0,0.0,True,2
496,1,1,0,0.0,0.0,0.0,False,2
497,0,1,0,0.0,0.0,0.0,False,2
498,0,1,0,0.0,0.0,0.0,False,2
499,2,2,0,1.0,3.0,0.0,False,2
500,1,3,0,0.0,0.0,0.0,False,2
501,0,3,0,0.0,0.0,0.0,False,2
502,1,4,0,0.0,0.0,0.0,False,2
503,0,4,0,0.0,0.0,0.0,False,2
504,0,4,0,0.0,0.0,0.0,False,2
505,0,3,0,1.0,6.0,0.0,False,2
506,0,2,0,1.0,7.0,0.0,False,2
507,0,2,0,0.0,0.0,0.0,False,2
508,2,3,0,1.0,8.0,0.0,False,2
509,0,3,0,0.0,0.0,0.0,False,2
510,0,3,0,0.0,0.0,0.0,False,2
511,1,4,0,0.0,0.0,0.0,False,2
512,0,4,0,0.0,0.0,0.0,False,2
513,0,3,0,1.0,11.0,0.0,False,2
514,1,4,0,0.0,0.0,0.0,False,2
515,0,4,0,0.0,0.0,0.0,False,2
516,0,2,0,2.0,16.0,0.0,False,2
517,1,3,0,0.0,0.0,0.0,False,2
518,0,3,0,0.0,0.0,0.0,False,2
519,1,3,0,1.0,8.0,0.0,False,2
520,0,2,0,1.0,6.0,0.0,False,2
521,1,3,0,0.0,0.0,0.0,False,2
522,0,3,0,0.0,0.0,0.0,False,2
523,0,3,0,0.0,0.0,0.0,False,2
524,0,3,0,0.0,0.0,0.0,False,2
525,0,3,0,0.0,0.0,0.0,False,2
526,0,3,0,0.0,0.0,0.0,False,2
527,0,3,0,0.0,0.0,0.0,False,2
528,0,1,0,2.0,20.0,0.0,False,2
529,0,0,0,1.0,8.0,0.0,False,2
530,0,0,0,0.0,0.0,0.0,True,3
531,4,4,0,0.0,0.0,0.0,False,3
532,0,4,0,0.0,0.0,0.0,False,3
533,0,4,0,0.0,0.0,0.0,False,3
534,2,6,0,0.0,0.0,0.0,False,3
535,1,6,0,1.0,4.0,0.0,False,3
536,0,5,0,1.0,5.0,0.0,False,3
537,0,4,0,1.0,6.0,0.0,False,3
538,0,2,0,2.0,11.0,0.0,False,3
539,0,1,0,1.0,5.0,0.0,False,3
540,0,1,0,0.0,0.0,0.0,False,3
541,1,2,0,0.0,0.0,0.0,False,3
542,0,0,0,2.0,8.0,0.0,False,3
543,0,0,0,0.0,0.0,0.0,True,4
544,0,0,0,0.0,0.0,0.0,False,4
545,0,0,0,0.0,0.0,0.0,False,4
546,0,0,0,0.0,0.0,0.0,False,4
547,1,1,0,0.0,0.0,0.0,False,4
548,1,2,0,0.0,0.0,0.0,False,4
549,1,3,0,0.0,0.0,0.0,False,4
550,0,3,0,0.0,0.0,0.0,False,4
551,0,3,0,0.0,0.0,0.0,False,4
552,0,3,0,0.0,0.0,0.0,False,4
553,1,4,0,0.0,0.0,0.0,False,4
554,0,4,0,0.0,0.0,0.0,False,4
555,0,4,0,0.0,0.0,0.0,False,4
556,0,3,0,1.0,9.0,0.0,False,4
557,0,3,0,0.0,0.0,0.0,False,4
558,1,4,0,0.0,0.0,0.0,False,4
559,0,4,0,0.0,0.0,0.0,False,4
560,1,5,0,0.0,0.0,0.0,False,4
561,1,4,0,2.0,25.0,0.0,False,4
562,0,4,0,0.0,0.0,0.0,False,4
563,0,4,0,0.0,0.0,0.0,False,4
564,0,4,0,0.0,0.0,0.0,False,4
565,1,4,0,1.0,12.0,0.0,False,4
566,0,3,0,1.0,8.0,0.0,False,4
567,0,2,0,1.0,7.0,0.0,False,4
568,0,2,0,0.0,0.0,0.0,False,4
569,0,2,0,0.0,0.0,0.0,False,4
570,0,2,0,0.0,0.0,0.0,False,4
571,2,4,0,0.0,0.0,0.0,False,4
572,0,4,0,0.0,0.0,0.0,False,4
573,0,4,0,0.0,0.0,0.0,False,4
574,0,3,0,1.0,13.0,0.0,False,4
575,0,3,0,0.0,0.0,0.0,False,4
576,0,3,0,0.0,0.0,0.0,False,4
577,0,3,0,0.0,0.0,0.0,False,4
578,1,4,0,0.0,0.0,0.0,False,4
579,0,4,0,0.0,0.0,0.0,False,4
580,0,3,0,1.0,15.0,0.0,False,4
581,0,3,0,0.0,0.0,0.0,False,4
582,0,3,0,0.0,0.0,0.0,False,4
583,1,4,0,0.0,0.0,0.0,False,4
584,0,4,0,0.0,0.0,0.0,False,4
585,0,3,0,1.0,14.0,0.0,False,4
586,0,3,0,0.0,0.0,0.0,False,4
587,0,3,0,0.0,0.0,0.0,False,4
588,0,2,0,1.0,17.0,0.0,False,4
589,0,2,0,0.0,0.0,0.0,False,4
590,1,2,0,1.0,12.0,0.0,False,4
591,0,2,0,0.0,0.0,0.0,False,4
592,0,2,0,0.0,0.0,0.0,False,4
593,0,2,0,0.0,0.0,0.0,False,4
594,0,1,0,1.0,11.0,0.0,False,4
595,0,0,0,1.0,5.0,0.0,False,4
596,0,0,0,0.0,0.0,0.0,True,5
597,1,0,0,1.0,0.0,0.0,False,5
598,0,0,0,0.0,0.0,0.0,True,6
599,0,0,0,0.0,0.0,0.0,False,6
600,0,0,0,0.0,0.0,0.0,False,6
601,0,0,0,0.0,0.0,0.0,False,6
602,0,0,0,0.0,0.0,0.0,False,6
603,0,0,2,0.0,0.0,0.0,False,6
604,0,0,3,0.0,0.0,0.0,False,6
605,0,0,4,0.0,0.0,0.0,False,6
606,1,0,3,1.0,0.0,0.0,False,6
607,0,0,4,0.0,0.0,0.0,False,6
608,0,0,5,0.0,0.0,0.0,False,6
609,1,0,5,1.0,0.0,0.0,False,6
610,1,0,4,1.0,0.0,0.0,False,6
611,0,0,4,0.0,0.0,0.0,False,6
612,0,0,4,0.0,0.0,0.0,False,6
613,1,0,3,1.0,0.0,0.0,False,6
614,0,0,3,0.0,0.0,0.0,False,6
615,0,0,4,0.0,0.0,0.0,False,6
616,0,0,4,0.0,0.0,0.0,False,6
617,0,0,4,0.0,0.0,0.0,False,6
618,2,0,2,2.0,0.0,0.0,False,6
619,0,0,2,0.0,0.0,0.0,False,6
620,1,0,1,1.0,0.0,0.0,False,6
621,0,0,1,0.0,0.0,0.0,False,6
622,1,0,0,1.0,0.0,0.0,False,6
623,2,1,0,1.0,0.0,0.0,False,6
624,0,1,0,0.0,0.0,0.0,False,6
625,0,1,0,0.0,0.0,0.0,False,6
626,0,1,0,0.0,0.0,0.0,False,6
627,3,4,0,0.0,0.0,0.0,False,6
628,0,3,0,1.0,5.0,0.0,False,6
629,0,2,0,1.0,2.0,0.0,False,6
630,0,1,0,1.0,3.0,0.0,False,6
631,3,4,0,0.0,0.0,0.0,False,6
632,0,4,0,0.0,0.0,0.0,False,6
633,0,3,0,1.0,6.0,0.0,False,6
634,0,3,0,0.0,0.0,0.0,False,6
635,0,3,0,0.0,0.0,0.0,False,6
636,0,2,0,1.0,5.0,0.0,False,6
637,0,2,0,0.0,0.0,0.0,False,6
638,0,2,0,0.0,0.0,0.0,False,6
639,0,2,0,0.0,0.0,0.0,False,6
640,0,2,0,0.0,0.0,0.0,False,6
641,0,2,0,0.0,0.0,0.0,False,6
642,0,1,0,1.0,11.0,0.0,False,6
643,0,1,0,0.0,0.0,0.0,False,6
644,1,1,0,1.0,13.0,0.0,False,6
645,0,1,0,0.0,0.0,0.0,False,6
646,0,1,0,0.0,0.0,0.0,False,6
647,0,0,0,1.0,3.0,0.0,False,6
648,0,0,0,0.0,0.0,0.0,True,7
649,0,0,1,0.0,0.0,0.0,False,7
650,0,0,1,0.0,0.0,0.0,False,7
651,0,0,1,0.0,0.0,0.0,False,7
652,0,0,2,0.0,0.0,0.0,False,7
653,1,0,1,1.0,0.0,0.0,False,7
654,1,0,0,1.0,0.0,0.0,False,7
655,0,0,0,0.0,0.0,0.0,True,8
656,0,0,0,0.0,0.0,0.0,False,8
657,0,0,0,0.0,0.0,0.0,False,8
658,0,0,0,0.0,0.0,0.0,False,8
659,1,1,0,0.0,0.0,0.0,False,8
660,0,1,0,0.0,0.0,0.0,False,8
661,1,2,0,0.0,0.0,0.0,False,8
662,0,2,0,0.0,0.0,0.0,False,8
